FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY
106190232,DEL AMO HOSPITAL,20191,01/01/2019,03/31/2019,Open,Los Angeles,11 - Los Angeles,0931,Investor - Corp.,Comparable,,310-530-1151,23700 CAMINO DEL SOL,TORRANCE,90505,LISA MONTES,166 ,166 ,166 ,350 ,91 ,546 ,0 ,0 ,0 ,154 ,566 ,8 ,12 ,"1,727 ",0 ,"2,450 ",658 ,"4,097 ",0 ,0 ,0 ,"1,230 ","3,775 ",57 ,93 ,"12,360 ",0 ,"1,439 ",142 ,0 ,0 ,0 ,0 ,581 ,"1,218 ",5 ,6 ,"3,391 ","4,647,510 ","1,243,620 ","7,743,330 ",0 ,0 ,0 ,"2,324,700 ","7,127,070 ","107,784 ","166,320 ","23,360,334 ","724,250 ","70,595 ",0 ,0 ,0 ,0 ,"293,123 ","610,971 ","2,340 ","3,961 ","1,705,240 ","360,824 ","2,514,432 ","597,530 ","4,594,168 ",0 ,0 ,0 ,0 ,"1,187,715 ","3,828,681 ",0 ,"110,124 ",0 ,0 ,0 ,"75,826 ","13,269,300 ",0 ,0 ,0 ,0 ,0 ,"2,496,504 ","716,685 ","3,149,162 ",0 ,0 ,0 ,"1,430,108 ","3,833,534 ",0 ,"170,281 ","11,796,274 ","10,137 ","8,213,484 ","300,850 ","37,321 ",0 ,0 ,0 ,0 ,"258,527 ","2,312,321 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106150706,DELANO REGIONAL MEDICAL CENTER,20191,01/01/2019,03/31/2019,Open,Kern,09 - Central,0617,Non Profit Corp.,Comparable,,661-725-4800,1401 GARCES HIGHWAY,DELANO,93215,BAHRAM GHAFFARI,156 ,156 ,156 ,178 ,39 ,129 ,198 ,0 ,0 ,20 ,30 ,0 ,22 ,616 ,10 ,"2,754 ",162 ,"2,053 ",861 ,0 ,0 ,262 ,495 ,0 ,25 ,"6,612 ","4,264 ","2,795 ",683 ,"2,425 ","15,758 ",0 ,0 ,"2,355 ","1,917 ",0 ,"1,577 ","27,510 ","7,195,609 ","1,515,749 ","11,421,533 ","4,753,960 ",0 ,0 ,"905,901 ","2,201,042 ",0 ,"35,747 ","28,029,541 ","3,578,011 ","873,210 ","2,200,214 ","10,615,445 ",0 ,0 ,"2,467,789 ","1,504,280 ",0 ,"830,030 ","22,068,979 ","539,618 ","8,145,072 ","792,868 ","5,034,538 ","12,816,710 ","(181,105)",0 ,0 ,"1,459,080 ","2,934,142 ",0 ,"22,802 ",0 ,0 ,0 ,0 ,"31,563,725 ",0 ,0 ,0 ,0 ,0 ,"2,066,128 ","1,596,091 ","8,768,314 ","2,552,695 ",0 ,0 ,"1,914,610 ","771,180 ",0 ,"865,777 ","18,534,795 ","114,019 ","19,111,069 ",0 ,0 ,0 ,0 ,0 ,0 ,"232,287 ","40,535,887 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106331164,DESERT REGIONAL MEDICAL CENTER,20191,01/01/2019,03/31/2019,Open,Riverside,12 - Inland Counties,1105,Investor - Corp.,Comparable,,760-323-6511,1150 NORTH INDIAN CANYON DRIVE,PALM SPRINGS,92262,MICHELE FINNEY,385 ,367 ,294 ,956 ,"1,308 ",518 ,"1,188 ",0 ,0 ,116 ,"1,043 ",55 ,30 ,"5,214 ",0 ,"5,247 ","5,704 ","4,306 ","5,028 ",0 ,0 ,615 ,"4,142 ",260 ,70 ,"25,372 ",0 ,"7,892 ","5,301 ","3,342 ","13,759 ",0 ,0 ,"1,167 ","9,882 ",201 ,915 ,"42,459 ","150,053,992 ","177,025,684 ","106,005,094 ","143,899,588 ",0 ,0 ,"17,563,510 ","131,069,598 ","7,355,924 ","2,699,469 ","735,672,859 ","76,005,258 ","59,158,905 ","23,881,551 ","85,835,465 ",0 ,0 ,"11,609,851 ","78,168,006 ","2,043,113 ","5,765,046 ","342,467,195 ","5,809,510 ","201,200,865 ","211,319,388 ","107,901,568 ","210,479,283 ",0 ,0 ,0 ,"24,300,997 ","150,352,248 ",0 ,"9,342,779 ",0 ,0 ,0 ,"5,979,533 ","926,686,171 ",0 ,0 ,0 ,0 ,0 ,"24,858,385 ","24,865,201 ","21,985,077 ","19,255,770 ",0 ,0 ,"4,430,033 ","55,690,838 ","56,258 ","312,321 ","151,453,883 ","580,259 ","139,443,979 ",0 ,"61,400 ",0 ,0 ,0 ,0 ,"491,990 ","80,727,944 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"12,639,156 ","13,483,602 ",0 
106364144,DESERT VALLEY HOSPITAL,20191,01/01/2019,03/31/2019,Open,San Bernardino,12 - Inland Counties,1211,Investor - Corp.,Comparable,,760-241-8000,16850 BEAR VALLEY ROAD,VICTORVILLE,92395,FRED HUNTER,148 ,148 ,148 ,583 ,654 ,195 ,666 ,0 ,0 ,201 ,105 ,0 ,68 ,"2,472 ",0 ,"3,050 ","2,655 ","1,112 ","2,569 ",0 ,0 ,881 ,390 ,0 ,205 ,"10,862 ",0 ,"2,933 ","2,110 ","1,018 ","4,936 ",0 ,0 ,"1,852 ","1,039 ",0 ,"2,756 ","16,644 ","49,889,988 ","45,333,205 ","15,582,189 ","38,236,168 ",0 ,0 ,"13,868,942 ","8,347,523 ",0 ,"3,266,603 ","174,524,618 ","12,915,769 ","9,918,109 ","3,482,302 ","19,180,317 ",0 ,0 ,"7,833,225 ","4,909,468 ",0 ,"4,138,733 ","62,377,923 ","5,858,375 ","54,068,034 ","47,090,023 ","16,070,796 ","46,737,887 ","(464,966)",0 ,0 ,"13,574,078 ","6,881,616 ",0 ,"263,280 ",0 ,0 ,0 ,"1,057,158 ","191,136,281 ","2,023,458 ",0 ,0 ,0 ,"2,023,458 ","8,737,723 ","10,184,749 ","3,458,661 ","10,678,598 ",0 ,0 ,"8,128,089 ","6,375,375 ",0 ,"226,523 ","47,789,718 ","179,079 ","37,168,937 ",0 ,"269,633 ",0 ,0 ,0 ,0 ,"1,217,557 ","74,047,915 ",0 ,41 ,184 ,158 ,"3,361,046 ","664,864 ","2,925,318 ",0 ,0 ,"1,100,592 ","3,164,895 ","2,257,368 ","4,304,163 "
106190681,DOCS SURGICAL HOSPITAL,20191,01/01/2019,03/31/2019,Open,Los Angeles,11 - Los Angeles,0925,Investor - Corp.,Comparable,,323-930-1040,6000 SAN VICENTE BOULEVARD,LOS ANGELES,90036,KHAWAR SIDDIQUE,17 ,17 ,3 ,15 ,0 ,0 ,0 ,0 ,0 ,25 ,0 ,0 ,0 ,40 ,0 ,20 ,0 ,0 ,0 ,0 ,0 ,64 ,0 ,0 ,0 ,84 ,0 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,17 ,22 ,"1,466,947 ",0 ,0 ,0 ,0 ,0 ,"3,807,703 ",0 ,0 ,0 ,"5,274,650 ","115,530 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"729,756 ","845,286 ",0 ,"1,255,137 ",0 ,0 ,0 ,0 ,0 ,0 ,"3,661,655 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,"4,916,792 ",0 ,0 ,0 ,0 ,0 ,"327,340 ",0 ,0 ,0 ,0 ,0 ,"66,010 ",0 ,0 ,"809,794 ","1,203,144 ",0 ,"1,937,268 ",0 ,60 ,0 ,0 ,0 ,0 ,"30,503 ","1,241 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106392287,DOCTORS HOSPITAL OF MANTECA,20191,01/01/2019,03/31/2019,Open,San Joaquin,06 - North San Joaquin,0507,Investor - Corp.,Comparable,,209-823-3111,1205 EAST NORTH STREET,MANTECA,95336,BRANDON MAY,73 ,73 ,49 ,341 ,118 ,66 ,262 ,0 ,0 ,14 ,156 ,0 ,16 ,973 ,0 ,"2,056 ",613 ,207 ,711 ,0 ,0 ,89 ,434 ,0 ,46 ,"4,156 ",0 ,"3,525 ","1,258 ",621 ,"5,624 ",0 ,0 ,557 ,"4,294 ",1 ,630 ,"16,510 ","58,143,802 ","17,402,719 ","7,058,728 ","28,880,489 ",0 ,0 ,"2,155,751 ","16,987,553 ",0 ,"1,598,316 ","132,227,358 ","35,323,844 ","16,817,436 ","6,096,150 ","50,325,127 ",0 ,0 ,"2,743,608 ","39,883,454 ","1,894 ","4,601,234 ","155,792,747 ","1,937,803 ","87,044,735 ","32,366,567 ","11,989,079 ","76,713,225 ",0 ,0 ,0 ,"4,094,694 ","42,996,533 ",0 ,"1,894 ",0 ,0 ,0 ,"5,032,014 ","262,176,544 ",0 ,0 ,0 ,0 ,0 ,"6,422,911 ","1,853,588 ","1,165,799 ","2,492,391 ",0 ,0 ,"670,513 ","12,884,085 ",0 ,"354,274 ","25,843,561 ","117,686 ","28,514,744 ",0 ,"49,973 ",0 ,0 ,0 ,0 ,"127,535 ","24,299,425 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"2,583,969 ","735,126 ",0 
106500852,DOCTORS MEDICAL CENTER - MODESTO,20191,01/01/2019,03/31/2019,Open,Stanislaus,06 - North San Joaquin,0511,Investor - Corp.,Comparable,,209-578-1211,1441 FLORIDA AVENUE,MODESTO,95350,WARREN J. KIRK,461 ,461 ,404 ,"1,642 ",909 ,"1,068 ","1,934 ",0 ,0 ,102 ,898 ,31 ,27 ,"6,611 ",0 ,"10,097 ","4,583 ","6,650 ","8,328 ",0 ,0 ,821 ,"3,996 ",123 ,114 ,"34,712 ",0 ,"7,987 ","3,402 ","3,083 ","17,678 ",7 ,0 ,675 ,"6,575 ",126 ,886 ,"40,419 ","340,291,297 ","182,643,053 ","150,909,684 ","301,445,007 ",0 ,0 ,"21,953,165 ","148,191,471 ","4,651,244 ","3,957,952 ","1,154,042,873 ","79,250,577 ","74,882,781 ","29,061,343 ","180,521,410 ","123,699 ",0 ,"7,101,407 ","82,485,504 ","1,766,734 ","9,011,760 ","464,205,215 ","13,599,717 ","387,884,236 ","245,557,945 ","150,000,354 ","448,598,738 ","(2,223,322)","122,104 ",0 ,"25,749,011 ","165,025,900 ",0 ,"6,320,092 ",0 ,0 ,0 ,"8,497,218 ","1,449,131,993 ","2,716,330 ",0 ,0 ,0 ,"2,716,330 ","31,657,638 ","14,684,219 ","32,193,995 ","33,367,679 ","1,594 ",0 ,"2,929,484 ","56,899,930 ","97,886 ",0 ,"171,832,425 ","558,921 ","171,226,685 ",0 ,"(69,565)",0 ,0 ,0 ,0 ,"1,553,702 ","75,739,647 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"22,813,558 ","19,755,609 ",0 
106440755,DOMINICAN HOSPITAL,20191,01/01/2019,03/31/2019,Open,Santa Cruz,08 - Mid-Coast,0703,Non Profit Other,Comparable,,831-462-7700,1555 SOQUEL DRIVE,SANTA CRUZ,95065,NANETTE MICKIEWICZ,223 ,208 ,160 ,"1,230 ",116 ,125 ,515 ,0 ,0 ,69 ,478 ,2 ,98 ,"2,633 ",0 ,"7,053 ",556 ,594 ,"2,621 ",0 ,0 ,270 ,"1,792 ",54 ,174 ,"13,114 ",0 ,"16,861 ",437 ,"1,239 ","7,988 ",0 ,0 ,"1,148 ","9,186 ",128 ,"1,530 ","38,517 ","179,603,046 ","13,229,019 ","17,031,921 ","62,717,964 ",0 ,0 ,"8,430,296 ","53,484,007 ","67,817 ","3,449,886 ","338,013,956 ","57,994,651 ","7,409,176 ","5,715,402 ","30,625,611 ",0 ,0 ,"6,946,664 ","36,569,236 ","422,291 ","5,104,120 ","150,787,151 ","5,100,065 ","208,243,708 ","16,518,502 ","13,438,482 ","80,973,846 ",0 ,0 ,0 ,"8,397,303 ","47,093,716 ",0 ,"1,076,005 ",0 ,0 ,0 ,"(143,292)","380,698,335 ",0 ,0 ,0 ,0 ,0 ,"32,109,446 ","4,186,019 ","8,788,396 ","12,130,233 ","294,597 ",0 ,"7,119,354 ","42,712,895 ",0 ,"761,832 ","108,102,772 ","1,663,694 ","101,406,349 ",0 ,"23,911,052 ",0 ,0 ,0 ,0 ,"2,604,465 ","73,993,945 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106196168,EARL AND LORRAINE MILLER CHILDRENS HOSPITAL,20191,01/01/2019,03/31/2019,Open,Los Angeles,11 - Los Angeles,0933,Non Profit Corp.,Comparable,Teaching,562-933-5437,2801 ATLANTIC AVENUE,LONG BEACH,90806,JOHN BISHOP,357 ,357 ,222 ,5 ,1 ,"1,005 ","1,577 ",0 ,0 ,54 ,"1,207 ",33 ,14 ,"3,896 ",0 ,10 ,3 ,"6,995 ","4,572 ",0 ,0 ,235 ,"6,117 ",55 ,152 ,"18,139 ",0 ,2 ,4 ,"8,489 ","8,280 ",3 ,0 ,137 ,"5,149 ",17 ,333 ,"22,414 ","141,636 ","61,659 ","96,578,771 ","53,434,082 ",0 ,0 ,"3,095,348 ","71,525,808 ","812,374 ","3,996,025 ","229,645,703 ","6,010 ","12,597 ","15,757,646 ","10,516,213 ","5,072 ",0 ,"492,378 ","10,871,497 ","33,474 ","1,208,878 ","38,903,765 ","1,446,004 ","107,907 ","40,962 ","74,118,375 ","9,315,642 ","(3,000,000)","4,756 ",0 ,"2,829,984 ","39,386,897 ",0 ,"1,111,925 ",0 ,0 ,0 ,"4,189,249 ","129,551,701 ",0 ,"2,455,466 ",0 ,0 ,"2,455,466 ","38,945 ","32,894 ","41,021,876 ","56,746,086 ",316 ,0 ,"738,340 ","42,316,894 ","180,382 ","377,500 ","141,453,233 ","1,612,902 ","102,379,181 ",0 ,"1,916,677 ",0 ,0 ,0 ,0 ,"5,950,843 ","244,631,038 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106190256,EAST LOS ANGELES DOCTOR'S HOSPITAL,20191,01/01/2019,03/31/2019,Open,Los Angeles,11 - Los Angeles,0925,Investor - Corp.,Comparable,,323-268-5514,4060 WHITTIER BOULEVARD,LOS ANGELES,90023,ARACELI LONERGAN,127 ,127 ,127 ,120 ,80 ,221 ,384 ,0 ,0 ,16 ,31 ,2 ,9 ,863 ,6 ,679 ,390 ,733 ,"1,429 ",0 ,0 ,64 ,131 ,10 ,11 ,"3,447 ","2,022 ",303 ,202 ,943 ,"2,053 ",0 ,0 ,127 ,142 ,249 ,498 ,"4,517 ","11,562,924 ","5,845,913 ","16,213,963 ","33,915,933 ",0 ,0 ,"833,119 ","1,991,712 ","174,938 ","195,275 ","70,733,777 ","1,806,546 ","1,514,594 ","4,735,449 ","8,719,615 ",0 ,0 ,"703,998 ","731,607 ","474,753 ","1,296,558 ","19,983,120 ","830,229 ","10,439,363 ","6,236,650 ","19,139,300 ","39,475,262 ","(1,233,998)",0 ,0 ,"1,418,821 ","2,432,604 ",0 ,"649,691 ",0 ,0 ,0 ,"66,876 ","79,454,798 ",0 ,"3,435,703 ",0 ,0 ,"3,435,703 ","2,930,107 ","1,123,856 ","3,044,110 ","6,595,990 ",0 ,0 ,"118,296 ","290,715 ",0 ,"594,728 ","14,697,802 ","52,599 ","15,387,016 ",0 ,(131),0 ,0 ,0 ,0 ,"108,932 ","13,299,573 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106320859,EASTERN PLUMAS HEALTH CARE,20191,01/01/2019,03/31/2019,Open,Plumas,01 - Northern California,0217,District,Comparable,Rural,530-832-6500,500 1ST AVENUE,PORTOLA,96122,TODD PLIMPTON,76 ,75 ,54 ,35 ,1 ,10 ,9 ,0 ,0 ,5 ,0 ,0 ,3 ,63 ,14 ,304 ,23 ,"3,875 ",26 ,0 ,0 ,126 ,0 ,0 ,300 ,"4,654 ","4,654 ","4,411 ",116 ,949 ,"2,033 ",6 ,77 ,"2,054 ",105 ,100 ,385 ,"10,236 ","1,177,563 ","61,443 ","1,382,522 ","148,695 ",0 ,0 ,"267,011 ",0 ,0 ,"106,395 ","3,143,629 ","3,380,975 ","119,381 ","350,357 ","1,278,042 ",232 ,"3,088 ","1,108,374 ","58,336 ","20,661 ","88,920 ","6,408,366 ","90,023 ","1,763,377 ","136,034 ","966,114 ","789,003 ","(3,523)",38 ,511 ,"307,543 ","3,107 ",0 ,"20,661 ",0 ,0 ,0 ,"52,838 ","4,125,726 ",0 ,0 ,0 ,0 ,0 ,"2,795,161 ","44,790 ","770,288 ","637,734 ",194 ,"2,577 ","1,112,965 ","10,106 ",0 ,"52,454 ","5,426,269 ","165,187 ","6,971,144 ","635,030 ","373,091 ",0 ,0 ,0 ,0 ,"106,194 ","9,493,844 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106014233,EDEN MEDICAL CENTER,20191,01/01/2019,03/31/2019,Open,Alameda,05 - East Bay,0421,Non Profit Corp.,Comparable,,510-727-2700,20103 LAKE CHABOT ROAD,CASTRO VALLEY,94546,STEPHEN GRAY,130 ,130 ,130 ,851 ,250 ,247 ,433 ,0 ,0 ,53 ,580 ,22 ,19 ,"2,455 ",0 ,"4,115 ","1,151 ","1,382 ","1,861 ",0 ,0 ,326 ,"1,564 ",64 ,47 ,"10,510 ",0 ,"2,366 ",537 ,567 ,"3,745 ",2 ,0 ,209 ,"2,657 ",726 ,128 ,"10,937 ","81,006,856 ","25,412,122 ","22,608,536 ","35,208,822 ",0 ,0 ,"7,205,967 ","35,269,650 ","1,447,032 ","1,144,178 ","209,303,163 ","31,469,009 ","10,897,438 ","4,284,270 ","24,381,910 ","4,202 ",0 ,"2,796,344 ","28,785,139 ","5,702,799 ","1,006,854 ","109,327,965 ","2,320,103 ","90,964,828 ","30,032,857 ","17,757,385 ","45,897,794 ",0 ,"4,054 ",0 ,"5,599,218 ","27,448,870 ",0 ,"7,149,831 ",0 ,0 ,0 ,432 ,"227,175,372 ",0 ,0 ,0 ,0 ,0 ,"20,967,507 ","6,247,971 ","9,120,831 ","13,692,938 ",148 ,0 ,"4,403,093 ","35,974,283 ",0 ,"1,048,985 ","91,455,756 ","1,541,458 ","87,397,222 ",0 ,"406,072 ",0 ,0 ,0 ,0 ,"843,094 ","280,568,141 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106331168,EISENHOWER MEDICAL CENTER,20191,01/01/2019,03/31/2019,Open,Riverside,12 - Inland Counties,1105,Non Profit Corp.,Comparable,,760-340-3911,39000 BOB HOPE DRIVE,RANCHO MIRAGE,92270,G. AUBREY SERFLING,463 ,410 ,208 ,"2,445 ","1,187 ",162 ,679 ,0 ,0 ,242 ,572 ,3 ,35 ,"5,325 ",0 ,"8,894 ","4,136 ",676 ,"2,420 ",0 ,0 ,747 ,"1,707 ",5 ,77 ,"18,662 ",0 ,"128,107 ","18,146 ","1,051 ","10,588 ",0 ,0 ,"13,513 ","52,559 ",241 ,"11,780 ","235,985 ","266,498,412 ","117,830,136 ","15,877,469 ","59,795,380 ",0 ,0 ,"22,998,698 ","57,776,021 ","209,654 ","2,223,027 ","543,208,797 ","282,879,832 ","60,405,114 ","6,244,781 ","43,702,092 ",0 ,0 ,"21,210,190 ","104,121,558 ","509,278 ","6,546,132 ","525,618,977 ","2,251,951 ","457,734,062 ","152,102,477 ","19,756,120 ","91,901,644 ",0 ,0 ,0 ,"30,239,776 ","111,353,717 ",0 ,"718,932 ",0 ,0 ,0 ,"2,216,579 ","868,275,258 ",0 ,0 ,0 ,0 ,0 ,"91,578,425 ","26,132,773 ","2,366,130 ","11,591,099 ",0 ,0 ,"12,973,299 ","50,301,102 ",0 ,"5,609,688 ","200,552,516 ","4,534,485 ","205,213,509 ",0 ,"10,508,212 ",0 ,0 ,0 ,0 ,"18,301,681 ","571,136,213 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106430763,EL CAMINO HOSPITAL,20191,01/01/2019,03/31/2019,Open,Santa Clara,07 - Santa Clara,0429,District,Comparable,,650-940-7000,2500 GRANT ROAD,MOUNTAIN VIEW,94040,DAN WOODS,443 ,443 ,443 ,"1,911 ",507 ,157 ,333 ,0 ,0 ,76 ,"1,978 ",29 ,29 ,"5,020 ",0 ,"9,926 ","2,684 ",730 ,"1,538 ",0 ,0 ,517 ,"7,658 ",93 ,268 ,"23,414 ",0 ,"13,898 ","2,331 ",791 ,"3,152 ",0 ,0 ,923 ,"19,796 ",82 ,"1,374 ","42,347 ","234,944,508 ","63,446,697 ","17,152,741 ","28,980,537 ",0 ,0 ,"10,554,263 ","153,496,081 ","1,998,295 ","3,153,654 ","513,726,776 ","143,679,952 ","30,833,033 ","7,201,410 ","21,745,248 ",0 ,0 ,"4,079,116 ","174,553,298 ","4,310,928 ","3,804,477 ","390,207,462 ","1,669,430 ","319,188,834 ","80,354,396 ","20,380,337 ","45,602,758 ",0 ,0 ,0 ,"12,068,766 ","177,014,255 ",0 ,"6,234,599 ",0 ,0 ,0 ,"5,088,550 ","667,601,925 ",0 ,0 ,0 ,0 ,0 ,"59,342,349 ","13,878,191 ","3,967,472 ","5,117,575 ",0 ,0 ,"2,005,240 ","150,275,445 ","74,624 ","1,671,417 ","236,332,313 ","5,750,794 ","211,876,273 ",0 ,"48,361,795 ",0 ,0 ,0 ,0 ,"18,434,207 ","605,809,115 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106130699,EL CENTRO REGIONAL MEDICAL CENTER,20191,01/01/2019,03/31/2019,Open,Imperial,14 - San Diego/Imperial,1424,City/County,Comparable,,760-339-7100,1415 ROSS AVENUE,EL CENTRO,92243,ADOLPHE EDWARD,161 ,161 ,161 ,587 ,100 ,151 ,409 ,0 ,0 ,72 ,110 ,0 ,51 ,"1,480 ",0 ,"3,263 ",492 ,739 ,"1,557 ",0 ,0 ,297 ,340 ,0 ,137 ,"6,825 ",0 ,"18,217 ","2,110 ","2,741 ","34,805 ",0 ,0 ,"3,934 ","5,749 ",36 ,841 ,"68,433 ","34,959,161 ","6,063,541 ","8,423,027 ","15,501,916 ",0 ,0 ,"3,008,325 ","3,858,722 ",0 ,"1,004,956 ","72,819,648 ","47,377,641 ","8,230,617 ","5,519,804 ","45,145,031 ",0 ,0 ,"8,045,653 ","15,216,802 ","29,988 ","2,600,745 ","132,166,281 ","3,183,888 ","75,327,717 ","10,134,054 ","11,460,903 ","46,732,500 ","(797,298)",0 ,0 ,"8,077,204 ","13,625,536 ",0 ,"1,820,235 ",0 ,0 ,0 ,0 ,"169,564,739 ",0 ,0 ,0 ,0 ,0 ,"6,880,727 ","4,083,920 ","3,219,174 ","13,659,631 ",0 ,0 ,"2,922,260 ","5,350,183 ","29,582 ","(724,287)","35,421,190 ","554,292 ","42,548,080 ",0 ,"2,876,729 ",0 ,0 ,0 ,0 ,"6,250,731 ","111,455,645 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106094002,EL DORADO COUNTY MENTAL HEALTH - PHF,20191,01/01/2019,03/31/2019,Open,El Dorado,02 - Golden Empire,0304,City/County,Psychiatric Health Facilities,,530-621-6213,935-B SPRING STREET,PLACERVILLE,95667,ANNE BAKAR,16 ,16 ,16 ,0 ,0 ,0 ,0 ,36 ,0 ,67 ,0 ,0 ,0 ,103 ,0 ,0 ,0 ,0 ,0 ,364 ,0 ,776 ,0 ,0 ,0 ,"1,140 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"303,940 ",0 ,"647,960 ",0 ,0 ,0 ,"951,900 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"303,940 ",0 ,"647,960 ",0 ,0 ,0 ,"951,900 ",0 ,"1,122,753 ",0 ,0 ,0 ,0 ,0 ,0 ,"24,964 ","26,063 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
